tweet.id,Label,Case_Folding,Data_Cleaning,Tokenize,Normalization,Stopword,Text
"b'RT @muslimahnewscom: MuslimahNews \xe2\x80\x93 Bukankah membiarkan aktivitas seksual yang dilakukan dengan persetujuan dan tanpa pemaksaan, alias zina\xe2\x80\xa6'",Negative,"b'rt @muslimahnewscom: muslimahnews \xe2\x80\x93 bukankah membiarkan aktivitas seksual yang dilakukan dengan persetujuan dan tanpa pemaksaan, alias zina\xe2\x80\xa6'",rt muslimahnews xe bukankah membiarkan aktivitas seksual yang dilakukan dengan persetujuan dan tanpa pemaksaan alias zina xe xa,"['rt', 'muslimahnews', 'xe', 'bukankah', 'membiarkan', 'aktivitas', 'seksual', 'yang', 'dilakukan', 'dengan', 'persetujuan', 'dan', 'tanpa', 'pemaksaan', 'alias', 'zina', 'xe', 'xa']","['rt', 'muslimahnews', 'xe', 'bukankah', 'membiarkan', 'aktivitas', 'seksual', 'yang', 'dilakukan', 'dengan', 'persetujuan', 'dan', 'tanpa', 'pemaksaan', 'alias', 'zina', 'xe', 'xa']","['muslimahnews', 'membiarkan', 'aktivitas', 'seksual', 'persetujuan', 'pemaksaan', 'alias', 'zina']",muslimahnews membiarkan aktivitas seksual persetujuan pemaksaan alias zina
"b'RT @muslimahnewscom: MuslimahNews \xe2\x80\x93 Mari saksikan Live Discussion MuslimahNewsCom dengan tema:\n\n""Permendikbud PPKS: Alat Pengokoh Paradigma\xe2\x80\xa6'",Negative,"b'rt @muslimahnewscom: muslimahnews \xe2\x80\x93 mari saksikan live discussion muslimahnewscom dengan tema:\n\n""permendikbud ppks: alat pengokoh paradigma\xe2\x80\xa6'",rt muslimahnews xe mari saksikan live discussion muslimahnewscom dengan tema permendikbud ppks alat pengokoh paradigma xe xa,"['rt', 'muslimahnews', 'xe', 'mari', 'saksikan', 'live', 'discussion', 'muslimahnewscom', 'dengan', 'tema', 'permendikbud', 'ppks', 'alat', 'pengokoh', 'paradigma', 'xe', 'xa']","['rt', 'muslimahnews', 'xe', 'mari', 'saksikan', 'live', 'discussion', 'muslimahnewscom', 'dengan', 'tema', 'permendikbud', 'ppks', 'alat', 'pengokoh', 'paradigma', 'xe', 'xa']","['muslimahnews', 'mari', 'saksikan', 'live', 'discussion', 'muslimahnewscom', 'tema', 'permendikbud', 'ppks', 'alat', 'pengokoh', 'paradigma']",muslimahnews mari saksikan live discussion muslimahnewscom tema permendikbud ppks alat pengokoh paradigma
b'RT @muslimahnewscom: MuslimahNews \xe2\x80\x93 Sistem Islam akan menutup celah bagi aktivitas yang mengumbar aurat atau sensualitas di tempat umum. Se\xe2\x80\xa6',Negative,b'rt @muslimahnewscom: muslimahnews \xe2\x80\x93 sistem islam akan menutup celah bagi aktivitas yang mengumbar aurat atau sensualitas di tempat umum. se\xe2\x80\xa6',rt muslimahnews xe sistem islam akan menutup celah bagi aktivitas yang mengumbar aurat atau sensualitas di tempat umum se xe xa,"['rt', 'muslimahnews', 'xe', 'sistem', 'islam', 'akan', 'menutup', 'celah', 'bagi', 'aktivitas', 'yang', 'mengumbar', 'aurat', 'atau', 'sensualitas', 'di', 'tempat', 'umum', 'se', 'xe', 'xa']","['rt', 'muslimahnews', 'xe', 'sistem', 'islam', 'akan', 'menutup', 'celah', 'bagi', 'aktivitas', 'yang', 'mengumbar', 'aurat', 'atau', 'sensualitas', 'di', 'tempat', 'umum', 'se', 'xe', 'xa']","['muslimahnews', 'sistem', 'islam', 'menutup', 'celah', 'aktivitas', 'mengumbar', 'aurat', 'sensualitas']",muslimahnews sistem islam menutup celah aktivitas mengumbar aurat sensualitas
b'RT @Ranisor: Nadiem: Banyak yang Salah Mengartikan Permendikbud Ristek 30/2021\n Mendikbud Ristek; sejumlah pihak masih salah mengartikan is\xe2\x80\xa6',Negative,b'rt @ranisor: nadiem: banyak yang salah mengartikan permendikbud ristek 30/2021\n mendikbud ristek; sejumlah pihak masih salah mengartikan is\xe2\x80\xa6',rt nadiem banyak yang salah mengartikan permendikbud ristek mendikbud ristek sejumlah pihak masih salah mengartikan is xe xa,"['rt', 'nadiem', 'banyak', 'yang', 'salah', 'mengartikan', 'permendikbud', 'ristek', 'mendikbud', 'ristek', 'sejumlah', 'pihak', 'masih', 'salah', 'mengartikan', 'is', 'xe', 'xa']","['rt', 'nadiem', 'banyak', 'yang', 'salah', 'mengartikan', 'permendikbud', 'ristek', 'mendikbud', 'ristek', 'sejumlah', 'pihak', 'masih', 'salah', 'mengartikan', 'is', 'xe', 'xa']","['nadiem', 'salah', 'mengartikan', 'permendikbud', 'ristek', 'mendikbud', 'ristek', 'salah', 'mengartikan', 'is']",nadiem salah mengartikan permendikbud ristek mendikbud ristek salah mengartikan is
b'RT @mazzini_gsp: Nadiem Makarim bakal menurunkan akreditasi kampus yang tidak menjalankan Permendikbud Ristek nomor 30 tahun 2021 tentang P\xe2\x80\xa6',Positive,b'rt @mazzini_gsp: nadiem makarim bakal menurunkan akreditasi kampus yang tidak menjalankan permendikbud ristek nomor 30 tahun 2021 tentang p\xe2\x80\xa6',rt nadiem makarim bakal menurunkan akreditasi kampus yang tidak menjalankan permendikbud ristek nomor tahun tentang xe xa,"['rt', 'nadiem', 'makarim', 'bakal', 'menurunkan', 'akreditasi', 'kampus', 'yang', 'tidak', 'menjalankan', 'permendikbud', 'ristek', 'nomor', 'tahun', 'tentang', 'xe', 'xa']","['rt', 'nadiem', 'makarim', 'bakal', 'menurunkan', 'akreditasi', 'kampus', 'yang', 'tidak', 'menjalankan', 'permendikbud', 'ristek', 'nomor', 'tahun', 'tentang', 'xe', 'xa']","['nadiem', 'makarim', 'menurunkan', 'akreditasi', 'kampus', 'menjalankan', 'permendikbud', 'ristek', 'nomor']",nadiem makarim menurunkan akreditasi kampus menjalankan permendikbud ristek nomor
"b'RT @gadisrembulan_: Nadiem Makarim menegaskan, ruang lingkup Permendikbud Ristek Nomor 30 Tahun 2021 hanya mengatur soal kekerasan seksual.\xe2\x80\xa6'",Positive,"b'rt @gadisrembulan_: nadiem makarim menegaskan, ruang lingkup permendikbud ristek nomor 30 tahun 2021 hanya mengatur soal kekerasan seksual.\xe2\x80\xa6'",rt nadiem makarim menegaskan ruang lingkup permendikbud ristek nomor tahun hanya mengatur soal kekerasan seksual xe xa,"['rt', 'nadiem', 'makarim', 'menegaskan', 'ruang', 'lingkup', 'permendikbud', 'ristek', 'nomor', 'tahun', 'hanya', 'mengatur', 'soal', 'kekerasan', 'seksual', 'xe', 'xa']","['rt', 'nadiem', 'makarim', 'menegaskan', 'ruang', 'lingkup', 'permendikbud', 'ristek', 'nomor', 'tahun', 'hanya', 'mengatur', 'soal', 'kekerasan', 'seksual', 'xe', 'xa']","['nadiem', 'makarim', 'ruang', 'lingkup', 'permendikbud', 'ristek', 'nomor', 'mengatur', 'kekerasan', 'seksual']",nadiem makarim ruang lingkup permendikbud ristek nomor mengatur kekerasan seksual
b'RT @Beritasatu: Nadiem Makarim menyambangi PBNU untuk memberi klarifikasi sekaligus meminta masukan soal Permendikbudristek 30/2021\nBaca se\xe2\x80\xa6',Negative,b'rt @beritasatu: nadiem makarim menyambangi pbnu untuk memberi klarifikasi sekaligus meminta masukan soal permendikbudristek 30/2021\nbaca se\xe2\x80\xa6',rt nadiem makarim menyambangi pbnu untuk memberi klarifikasi sekaligus meminta masukan soal permendikbudristek nbaca se xe xa,"['rt', 'nadiem', 'makarim', 'menyambangi', 'pbnu', 'untuk', 'memberi', 'klarifikasi', 'sekaligus', 'meminta', 'masukan', 'soal', 'permendikbudristek', 'nbaca', 'se', 'xe', 'xa']","['rt', 'nadiem', 'makarim', 'menyambangi', 'pbnu', 'untuk', 'memberi', 'klarifikasi', 'sekaligus', 'meminta', 'masukan', 'soal', 'permendikbudristek', 'nbaca', 'se', 'xe', 'xa']","['nadiem', 'makarim', 'menyambangi', 'pbnu', 'klarifikasi', 'masukan', 'permendikbudristek', 'nbaca']",nadiem makarim menyambangi pbnu klarifikasi masukan permendikbudristek nbaca
"b'RT @kompascom: Nadiem menegaskan, ruang lingkup Permendikbud Ristek Nomor 30 Tahun 2021 hanya terkait kekerasan seksual, tak mengatur soal\xe2\x80\xa6'",Positive,"b'rt @kompascom: nadiem menegaskan, ruang lingkup permendikbud ristek nomor 30 tahun 2021 hanya terkait kekerasan seksual, tak mengatur soal\xe2\x80\xa6'",rt nadiem menegaskan ruang lingkup permendikbud ristek nomor tahun hanya terkait kekerasan seksual tak mengatur soal xe xa,"['rt', 'nadiem', 'menegaskan', 'ruang', 'lingkup', 'permendikbud', 'ristek', 'nomor', 'tahun', 'hanya', 'terkait', 'kekerasan', 'seksual', 'tak', 'mengatur', 'soal', 'xe', 'xa']","['rt', 'nadiem', 'menegaskan', 'ruang', 'lingkup', 'permendikbud', 'ristek', 'nomor', 'tahun', 'hanya', 'terkait', 'kekerasan', 'seksual', 'tak', 'mengatur', 'soal', 'xe', 'xa']","['nadiem', 'ruang', 'lingkup', 'permendikbud', 'ristek', 'nomor', 'terkait', 'kekerasan', 'seksual', 'mengatur']",nadiem ruang lingkup permendikbud ristek nomor terkait kekerasan seksual mengatur
"b'RT @kompascom: Nadiem menekankan, topik utama dari Permendikbud Ristek 30/2021 adalah pencegahan kekerasan seksual di lingkungan kampus. /\xe2\x80\xa6'",Positive,"b'rt @kompascom: nadiem menekankan, topik utama dari permendikbud ristek 30/2021 adalah pencegahan kekerasan seksual di lingkungan kampus. /\xe2\x80\xa6'",rt nadiem menekankan topik utama dari permendikbud ristek adalah pencegahan kekerasan seksual di lingkungan kampus xe xa,"['rt', 'nadiem', 'menekankan', 'topik', 'utama', 'dari', 'permendikbud', 'ristek', 'adalah', 'pencegahan', 'kekerasan', 'seksual', 'di', 'lingkungan', 'kampus', 'xe', 'xa']","['rt', 'nadiem', 'menekankan', 'topik', 'utama', 'dari', 'permendikbud', 'ristek', 'adalah', 'pencegahan', 'kekerasan', 'seksual', 'di', 'lingkungan', 'kampus', 'xe', 'xa']","['nadiem', 'menekankan', 'topik', 'utama', 'permendikbud', 'ristek', 'pencegahan', 'kekerasan', 'seksual', 'lingkungan', 'kampus']",nadiem menekankan topik utama permendikbud ristek pencegahan kekerasan seksual lingkungan kampus
"b""RT @asumsico: Nahdlatul Ulama menyoroti polemik frasa 'tanpa persetujuan korban' dalam Permendikbud anti-kekerasan seksual yang dikeluarkan\xe2\x80\xa6""",Negative,"b""rt @asumsico: nahdlatul ulama menyoroti polemik frasa 'tanpa persetujuan korban' dalam permendikbud anti-kekerasan seksual yang dikeluarkan\xe2\x80\xa6""",rt nahdlatul ulama menyoroti polemik frasa tanpa persetujuan korban dalam permendikbud anti kekerasan seksual yang dikeluarkan xe xa,"['rt', 'nahdlatul', 'ulama', 'menyoroti', 'polemik', 'frasa', 'tanpa', 'persetujuan', 'korban', 'dalam', 'permendikbud', 'anti', 'kekerasan', 'seksual', 'yang', 'dikeluarkan', 'xe', 'xa']","['rt', 'nahdlatul', 'ulama', 'menyoroti', 'polemik', 'frasa', 'tanpa', 'persetujuan', 'korban', 'dalam', 'permendikbud', 'anti', 'kekerasan', 'seksual', 'yang', 'dikeluarkan', 'xe', 'xa']","['nahdlatul', 'ulama', 'menyoroti', 'polemik', 'frasa', 'persetujuan', 'korban', 'permendikbud', 'anti', 'kekerasan', 'seksual', 'dikeluarkan']",nahdlatul ulama menyoroti polemik frasa persetujuan korban permendikbud anti kekerasan seksual dikeluarkan
"b'RT @muslimahnewscom: Namun, bagi yang kontra, seperti Lincolin Arsyad (Diktilitbang) Pimpinan Pusat Muhammadiyah berpendapat bahwa Permen P\xe2\x80\xa6'",Negative,"b'rt @muslimahnewscom: namun, bagi yang kontra, seperti lincolin arsyad (diktilitbang) pimpinan pusat muhammadiyah berpendapat bahwa permen p\xe2\x80\xa6'",rt namun bagi yang kontra seperti lincolin arsyad diktilitbang pimpinan pusat muhammadiyah berpendapat bahwa permen xe xa,"['rt', 'namun', 'bagi', 'yang', 'kontra', 'seperti', 'lincolin', 'arsyad', 'diktilitbang', 'pimpinan', 'pusat', 'muhammadiyah', 'berpendapat', 'bahwa', 'permen', 'xe', 'xa']","['rt', 'namun', 'bagi', 'yang', 'kontra', 'seperti', 'lincolin', 'arsyad', 'diktilitbang', 'pimpinan', 'pusat', 'muhammadiyah', 'berpendapat', 'bahwa', 'permen', 'xe', 'xa']","['kontra', 'lincolin', 'arsyad', 'diktilitbang', 'pimpinan', 'pusat', 'muhammadiyah', 'berpendapat', 'permen']",kontra lincolin arsyad diktilitbang pimpinan pusat muhammadiyah berpendapat permen
"b'RT @Revenge00810455: @nadiemmakarim :\nBanyak Yang Salah Mengartikan Permendikbud Ristek 30/2021\n\nNadiem menekankan, topik utama dari Permen\xe2\x80\xa6'",Negative,"b'rt @revenge00810455: @nadiemmakarim :\nbanyak yang salah mengartikan permendikbud ristek 30/2021\n\nnadiem menekankan, topik utama dari permen\xe2\x80\xa6'",rt nbanyak yang salah mengartikan permendikbud ristek nnadiem menekankan topik utama dari permen xe xa,"['rt', 'nbanyak', 'yang', 'salah', 'mengartikan', 'permendikbud', 'ristek', 'nnadiem', 'menekankan', 'topik', 'utama', 'dari', 'permen', 'xe', 'xa']","['rt', 'nbanyak', 'yang', 'salah', 'mengartikan', 'permendikbud', 'ristek', 'nnadiem', 'menekankan', 'topik', 'utama', 'dari', 'permen', 'xe', 'xa']","['nbanyak', 'salah', 'mengartikan', 'permendikbud', 'ristek', 'nnadiem', 'menekankan', 'topik', 'utama', 'permen']",nbanyak salah mengartikan permendikbud ristek nnadiem menekankan topik utama permen
"b'RT @BEM_FHUI: [IBARAT SALAH KERETA: MISKONSEPSI PERMENDIKBUDRISTEK PPKS]\n\nHalo, IKM FH UI!\n\nRaisha kecil manggut-manggut sok paham sambil m\xe2\x80\xa6'",Negative,"b'rt @bem_fhui: [ibarat salah kereta: miskonsepsi permendikbudristek ppks]\n\nhalo, ikm fh ui!\n\nraisha kecil manggut-manggut sok paham sambil m\xe2\x80\xa6'",rt nhalo ikm fh ui nraisha kecil manggut manggut sok paham sambil xe xa,"['rt', 'nhalo', 'ikm', 'fh', 'ui', 'nraisha', 'kecil', 'manggut', 'manggut', 'sok', 'paham', 'sambil', 'xe', 'xa']","['rt', 'nhalo', 'ikm', 'fh', 'ui', 'nraisha', 'kecil', 'manggut', 'manggut', 'sok', 'paham', 'sambil', 'xe', 'xa']","['nhalo', 'ikm', 'ui', 'nraisha', 'manggut', 'manggut', 'sok', 'paham']",nhalo ikm ui nraisha manggut manggut sok paham
b'RT @BEM_Udayana: [Kontroversi Permendikbud PPKS: Cegah atau Legalkan Zina?]\n\nMaraknya kasus kekerasan seksual di ruang lingkup pendidikan b\xe2\x80\xa6',Negative,b'rt @bem_udayana: [kontroversi permendikbud ppks: cegah atau legalkan zina?]\n\nmaraknya kasus kekerasan seksual di ruang lingkup pendidikan b\xe2\x80\xa6',rt nmaraknya kasus kekerasan seksual di ruang lingkup pendidikan xe xa,"['rt', 'nmaraknya', 'kasus', 'kekerasan', 'seksual', 'di', 'ruang', 'lingkup', 'pendidikan', 'xe', 'xa']","['rt', 'nmaraknya', 'kasus', 'kekerasan', 'seksual', 'di', 'ruang', 'lingkup', 'pendidikan', 'xe', 'xa']","['nmaraknya', 'kekerasan', 'seksual', 'ruang', 'lingkup', 'pendidikan']",nmaraknya kekerasan seksual ruang lingkup pendidikan
b'RT @CakraWikara: [DENGAR SUARA MAHASISWA]\n\nSejak Kemdikbudristek mengesahkan Permen PPKS banyak perdebatan yang muncul. Terdapat pihak yang\xe2\x80\xa6',Negative,b'rt @cakrawikara: [dengar suara mahasiswa]\n\nsejak kemdikbudristek mengesahkan permen ppks banyak perdebatan yang muncul. terdapat pihak yang\xe2\x80\xa6',rt nsejak kemdikbudristek mengesahkan permen ppks banyak perdebatan yang muncul terdapat pihak yang xe xa,"['rt', 'nsejak', 'kemdikbudristek', 'mengesahkan', 'permen', 'ppks', 'banyak', 'perdebatan', 'yang', 'muncul', 'terdapat', 'pihak', 'yang', 'xe', 'xa']","['rt', 'nsejak', 'kemdikbudristek', 'mengesahkan', 'permen', 'ppks', 'banyak', 'perdebatan', 'yang', 'muncul', 'terdapat', 'pihak', 'yang', 'xe', 'xa']","['nsejak', 'kemdikbudristek', 'mengesahkan', 'permen', 'ppks', 'perdebatan', 'muncul']",nsejak kemdikbudristek mengesahkan permen ppks perdebatan muncul
b'RT @SumaUI: [BERITA] \n\nStatuta UI dan Permendikbud Ristek tentang PPKS dalam Eksplorasi Calon MWA UI UM 2022 \n\nSelengkapnya dapat Sumates b\xe2\x80\xa6',Positive,b'rt @sumaui: [berita] \n\nstatuta ui dan permendikbud ristek tentang ppks dalam eksplorasi calon mwa ui um 2022 \n\nselengkapnya dapat sumates b\xe2\x80\xa6',rt nstatuta ui dan permendikbud ristek tentang ppks dalam eksplorasi calon mwa ui um nselengkapnya dapat sumates xe xa,"['rt', 'nstatuta', 'ui', 'dan', 'permendikbud', 'ristek', 'tentang', 'ppks', 'dalam', 'eksplorasi', 'calon', 'mwa', 'ui', 'um', 'nselengkapnya', 'dapat', 'sumates', 'xe', 'xa']","['rt', 'nstatuta', 'ui', 'dan', 'permendikbud', 'ristek', 'tentang', 'ppks', 'dalam', 'eksplorasi', 'calon', 'mwa', 'ui', 'um', 'nselengkapnya', 'dapat', 'sumates', 'xe', 'xa']","['nstatuta', 'ui', 'permendikbud', 'ristek', 'ppks', 'eksplorasi', 'calon', 'mwa', 'ui', 'um', 'nselengkapnya', 'sumates']",nstatuta ui permendikbud ristek ppks eksplorasi calon mwa ui um nselengkapnya sumates
"b'RT @RinduSyariahid: #Opini\n\nPermen PPKS: Menuju Kampus \xe2\x80\x9cBebas Merdeka\xe2\x80\x9d (?)\n\nPeraturan Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi\xe2\x80\xa6'",Positive,"b'rt @rindusyariahid: #opini\n\npermen ppks: menuju kampus \xe2\x80\x9cbebas merdeka\xe2\x80\x9d (?)\n\nperaturan menteri pendidikan, kebudayaan, riset, dan teknologi\xe2\x80\xa6'",rt opini npermen ppks menuju kampus xe cbebas merdeka xe nperaturan menteri pendidikan kebudayaan riset dan teknologi xe xa,"['rt', 'opini', 'npermen', 'ppks', 'menuju', 'kampus', 'xe', 'cbebas', 'merdeka', 'xe', 'nperaturan', 'menteri', 'pendidikan', 'kebudayaan', 'riset', 'dan', 'teknologi', 'xe', 'xa']","['rt', 'opini', 'npermen', 'ppks', 'menuju', 'kampus', 'xe', 'cbebas', 'merdeka', 'xe', 'nperaturan', 'menteri', 'pendidikan', 'kebudayaan', 'riset', 'dan', 'teknologi', 'xe', 'xa']","['opini', 'npermen', 'ppks', 'kampus', 'cbebas', 'merdeka', 'nperaturan', 'menteri', 'pendidikan', 'kebudayaan', 'riset', 'teknologi']",opini npermen ppks kampus cbebas merdeka nperaturan menteri pendidikan kebudayaan riset teknologi
"b'RT @identity_muslim: Padahal, seumur peradaban manusia, solusi yang didasarkan pada hukum ciptaan manusia hanya berujung pada persoalan bar\xe2\x80\xa6'",Positive,"b'rt @identity_muslim: padahal, seumur peradaban manusia, solusi yang didasarkan pada hukum ciptaan manusia hanya berujung pada persoalan bar\xe2\x80\xa6'",rt padahal seumur peradaban manusia solusi yang didasarkan pada hukum ciptaan manusia hanya berujung pada persoalan bar xe xa,"['rt', 'padahal', 'seumur', 'peradaban', 'manusia', 'solusi', 'yang', 'didasarkan', 'pada', 'hukum', 'ciptaan', 'manusia', 'hanya', 'berujung', 'pada', 'persoalan', 'bar', 'xe', 'xa']","['rt', 'padahal', 'seumur', 'peradaban', 'manusia', 'solusi', 'yang', 'didasarkan', 'pada', 'hukum', 'ciptaan', 'manusia', 'hanya', 'berujung', 'pada', 'persoalan', 'bar', 'xe', 'xa']","['seumur', 'peradaban', 'manusia', 'solusi', 'didasarkan', 'hukum', 'ciptaan', 'manusia', 'berujung', 'bar']",seumur peradaban manusia solusi didasarkan hukum ciptaan manusia berujung bar
b'RT @glassyfaggy: Para kaum liberal anti komunis sebaiknya tidak usah heran mengapa kaum konservatif melakukan pemlintiran Permendikbudriste\xe2\x80\xa6',Positive,b'rt @glassyfaggy: para kaum liberal anti komunis sebaiknya tidak usah heran mengapa kaum konservatif melakukan pemlintiran permendikbudriste\xe2\x80\xa6',rt para kaum liberal anti komunis sebaiknya tidak usah heran mengapa kaum konservatif melakukan pemlintiran permendikbudriste xe xa,"['rt', 'para', 'kaum', 'liberal', 'anti', 'komunis', 'sebaiknya', 'tidak', 'usah', 'heran', 'mengapa', 'kaum', 'konservatif', 'melakukan', 'pemlintiran', 'permendikbudriste', 'xe', 'xa']","['rt', 'para', 'kaum', 'liberal', 'anti', 'komunis', 'sebaiknya', 'tidak', 'usah', 'heran', 'mengapa', 'kaum', 'konservatif', 'melakukan', 'pemlintiran', 'permendikbudriste', 'xe', 'xa']","['kaum', 'liberal', 'anti', 'komunis', 'heran', 'kaum', 'konservatif', 'pemlintiran', 'permendikbudriste']",kaum liberal anti komunis heran kaum konservatif pemlintiran permendikbudriste
"b""RT @CNNIndonesia: PBNU Soroti 'Suka Sama Suka' di Permendikbud PPKS, Nadiem Menampung https://t.co/TDjF6tKs7s""",Negative,"b""rt @cnnindonesia: pbnu soroti 'suka sama suka' di permendikbud ppks, nadiem menampung https://t.co/tdjf6tks7s""",rt pbnu soroti suka sama suka di permendikbud ppks nadiem menampung,"['rt', 'pbnu', 'soroti', 'suka', 'sama', 'suka', 'di', 'permendikbud', 'ppks', 'nadiem', 'menampung']","['rt', 'pbnu', 'soroti', 'suka', 'sama', 'suka', 'di', 'permendikbud', 'ppks', 'nadiem', 'menampung']","['pbnu', 'soroti', 'suka', 'suka', 'permendikbud', 'ppks', 'nadiem', 'menampung']",pbnu soroti suka suka permendikbud ppks nadiem menampung
"b'RT @BEM_FHUI: Pembahasan mengenai miskonsepsi Permendikbudristek PPKS yang beredar luas di masyarakat dikemas dalam sebuah cerita pendek, p\xe2\x80\xa6'",Negative,"b'rt @bem_fhui: pembahasan mengenai miskonsepsi permendikbudristek ppks yang beredar luas di masyarakat dikemas dalam sebuah cerita pendek, p\xe2\x80\xa6'",rt pembahasan mengenai miskonsepsi permendikbudristek ppks yang beredar luas di masyarakat dikemas dalam sebuah cerita pendek xe xa,"['rt', 'pembahasan', 'mengenai', 'miskonsepsi', 'permendikbudristek', 'ppks', 'yang', 'beredar', 'luas', 'di', 'masyarakat', 'dikemas', 'dalam', 'sebuah', 'cerita', 'pendek', 'xe', 'xa']","['rt', 'pembahasan', 'mengenai', 'miskonsepsi', 'permendikbudristek', 'ppks', 'yang', 'beredar', 'luas', 'di', 'masyarakat', 'dikemas', 'dalam', 'sebuah', 'cerita', 'pendek', 'xe', 'xa']","['pembahasan', 'miskonsepsi', 'permendikbudristek', 'ppks', 'beredar', 'luas', 'masyarakat', 'dikemas', 'cerita', 'pendek']",pembahasan miskonsepsi permendikbudristek ppks beredar luas masyarakat dikemas cerita pendek
"b'RT @prima_or_id: Penanganan kasus kekerasan seksual di kampus mendesak untuk diterapkan di lingkungan perguruan tinggi, agar kasus kekerasa\xe2\x80\xa6'",Positive,"b'rt @prima_or_id: penanganan kasus kekerasan seksual di kampus mendesak untuk diterapkan di lingkungan perguruan tinggi, agar kasus kekerasa\xe2\x80\xa6'",rt penanganan kasus kekerasan seksual di kampus mendesak untuk diterapkan di lingkungan perguruan tinggi agar kasus kekerasa xe xa,"['rt', 'penanganan', 'kasus', 'kekerasan', 'seksual', 'di', 'kampus', 'mendesak', 'untuk', 'diterapkan', 'di', 'lingkungan', 'perguruan', 'tinggi', 'agar', 'kasus', 'kekerasa', 'xe', 'xa']","['rt', 'penanganan', 'kasus', 'kekerasan', 'seksual', 'di', 'kampus', 'mendesak', 'untuk', 'diterapkan', 'di', 'lingkungan', 'perguruan', 'tinggi', 'agar', 'kasus', 'kekerasa', 'xe', 'xa']","['penanganan', 'kekerasan', 'seksual', 'kampus', 'mendesak', 'diterapkan', 'lingkungan', 'perguruan', 'kekerasa']",penanganan kekerasan seksual kampus mendesak diterapkan lingkungan perguruan kekerasa
b'RT @sys_sa: Perawat \xf0\x9f\x98\x81\n#BabyBrightxKristSingto \n#\xe0\xb8\x99\xe0\xb8\xb1\xe0\xb8\x94CHILL\xe0\xb8\x9f\xe0\xb8\xb5\xe0\xb8\xa5FRIENDS 20.11.2021\n#KristPerawat https://t.co/HX4WvKPpVZ',Negative,b'rt @sys_sa: perawat \xf0\x9f\x98\x81\n#babybrightxkristsingto \n#\xe0\xb8\x99\xe0\xb8\xb1\xe0\xb8\x94chill\xe0\xb8\x9f\xe0\xb8\xb5\xe0\xb8\xa5friends 20.11.2021\n#kristperawat https://t.co/hx4wvkppvz',rt perawat xf babybrightxkristsingto xe xb xe xb xb xe xb chill xe xb xe xb xb xe xb xa friends kristperawat,"['rt', 'perawat', 'xf', 'babybrightxkristsingto', 'xe', 'xb', 'xe', 'xb', 'xb', 'xe', 'xb', 'chill', 'xe', 'xb', 'xe', 'xb', 'xb', 'xe', 'xb', 'xa', 'friends', 'kristperawat']","['rt', 'perawat', 'xf', 'babybrightxkristsingto', 'xe', 'xb', 'xe', 'xb', 'xb', 'xe', 'xb', 'chill', 'xe', 'xb', 'xe', 'xb', 'xb', 'xe', 'xb', 'xa', 'friends', 'kristperawat']","['perawat', 'babybrightxkristsingto', 'chill', 'friends', 'kristperawat']",perawat babybrightxkristsingto chill friends kristperawat
b'RT @FairuzahUmmu: @TofaTofa_id Perlu dibuat permen PPKS utk lingkungan gereja gitu gak harusnya. Masak kampus saja?',Positive,b'rt @fairuzahummu: @tofatofa_id perlu dibuat permen ppks utk lingkungan gereja gitu gak harusnya. masak kampus saja?',rt perlu dibuat permen ppks utk lingkungan gereja gitu gak harusnya masak kampus saja,"['rt', 'perlu', 'dibuat', 'permen', 'ppks', 'utk', 'lingkungan', 'gereja', 'gitu', 'gak', 'harusnya', 'masak', 'kampus', 'saja']","['rt', 'perlu', 'dibuat', 'permen', 'ppks', 'untuk', 'lingkungan', 'gereja', 'begitu', 'enggak', 'harusnya', 'masak', 'kampus', 'saja']","['permen', 'ppks', 'lingkungan', 'gereja', 'masak', 'kampus']",permen ppks lingkungan gereja masak kampus
"b'RT @FairuzahUmmu: @CNNIndonesia Perlukah permen PPKS diterapkan di lingkungan lembaga negara, agar korban mendapatkan perlindungan? Ternyat\xe2\x80\xa6'",Positive,"b'rt @fairuzahummu: @cnnindonesia perlukah permen ppks diterapkan di lingkungan lembaga negara, agar korban mendapatkan perlindungan? ternyat\xe2\x80\xa6'",rt perlukah permen ppks diterapkan di lingkungan lembaga negara agar korban mendapatkan perlindungan ternyat xe xa,"['rt', 'perlukah', 'permen', 'ppks', 'diterapkan', 'di', 'lingkungan', 'lembaga', 'negara', 'agar', 'korban', 'mendapatkan', 'perlindungan', 'ternyat', 'xe', 'xa']","['rt', 'perlukah', 'permen', 'ppks', 'diterapkan', 'di', 'lingkungan', 'lembaga', 'negara', 'agar', 'korban', 'mendapatkan', 'perlindungan', 'ternyat', 'xe', 'xa']","['permen', 'ppks', 'diterapkan', 'lingkungan', 'lembaga', 'negara', 'korban', 'perlindungan', 'ternyat']",permen ppks diterapkan lingkungan lembaga negara korban perlindungan ternyat
